date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:26:47	60767/60767	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-ed5f%22	http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/css/font-awesome.css)
01:26:51	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfonte0a5.svg	(from http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/css/font-awesome.css)
01:26:54	71508/71508	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-11754%22	http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfonte0a5.woff	(from http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/css/font-awesome.css)
01:27:04	57276/57276	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-dfbc%22	http://coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ionicons.woff?v=1.5.2	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ioniconsbab9.woff	(from http://coderthemes.com/velonic_3.0/admin/assets/ionicon/css/ionicons.min.css)
01:27:08	286345/286345	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ionicons.svg?v=1.5.2	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ioniconsbab9.svg	(from http://coderthemes.com/velonic_3.0/admin/assets/ionicon/css/ionicons.min.css)
01:27:08	101984/101984	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-18e60%22	http://coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ionicons.eot?v=1.5.2	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ioniconsbab9.eot	(from http://coderthemes.com/velonic_3.0/admin/assets/ionicon/css/ionicons.min.css)
01:27:09	122092/122092	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-1dcec%22	http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/font-awesome/fonts/fontawesome-webfonte0a5.ttf	(from http://coderthemes.com/velonic_3.0/admin/assets/font-awesome/css/font-awesome.css)
01:27:10	443/443	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/morris/morris.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/morris/morris.css	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:10	8982/8982	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/sweet-alert/sweet-alert.min.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/sweet-alert/sweet-alert.min.css	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:10	5064/5064	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-13c8%22	http://coderthemes.com/velonic_3.0/admin/img/avatar-5.jpg	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/img/avatar-5.jpg	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:11	4713/4713	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-1269%22	http://coderthemes.com/velonic_3.0/admin/img/avatar-6.jpg	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/img/avatar-6.jpg	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:12	4759/4759	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-1297%22	http://coderthemes.com/velonic_3.0/admin/img/avatar-7.jpg	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/img/avatar-7.jpg	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:12	3248/3248	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-cb0%22	http://coderthemes.com/velonic_3.0/admin/img/avatar-8.jpg	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/img/avatar-8.jpg	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:13	15153/15153	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/modernizr.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/modernizr.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:13	4049/4049	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-fd1%22	http://coderthemes.com/velonic_3.0/admin/img/avatar-9.jpg	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/img/avatar-9.jpg	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:13	2434/2434	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery.scrollTo.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery.scrollTo.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:14	94929/94929	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/chat/moment-2.2.1.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/chat/moment-2.2.1.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:15	8044/8044	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/waypoints.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/waypoints.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:15	1067/1067	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery.counterup.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery.counterup.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:15	3736/3736	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/easypie-chart/easypiechart.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/easypie-chart/easypiechart.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:15	3918/3918	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/easypie-chart/jquery.easypiechart.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/easypie-chart/jquery.easypiechart.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:15	1417/1417	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/easypie-chart/example.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/easypie-chart/example.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:19	151125/151125	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/c3-chart/d3.v3.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/c3-chart/d3.v3.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:19	296622/296622	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/c3-chart/c3.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/c3-chart/c3.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:20	35309/35309	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/morris/morris.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/morris/morris.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:20	164548/164548	---M--	200	added ('OK')	application/octet-stream	etag:%2259bf7cc5-282c4%22	http://coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ionicons.ttf?v=1.5.2	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/ionicon/fonts/ioniconsbab9.ttf	(from http://coderthemes.com/velonic_3.0/admin/assets/ionicon/css/ionicons.min.css)
01:27:21	91555/91555	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/morris/raphael.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/morris/raphael.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:21	43247/43247	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/sparkline-chart/jquery.sparkline.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/sparkline-chart/jquery.sparkline.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:21	3242/3242	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/sparkline-chart/chart-sparkline.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/sparkline-chart/chart-sparkline.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:22	10423/10423	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/sweet-alert/sweet-alert.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/sweet-alert/sweet-alert.min.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:22	2952/2952	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/sweet-alert/sweet-alert.init.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/sweet-alert/sweet-alert.init.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:22	1814/1814	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery.chat.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery.chat.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:22	1896/1896	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery.dashboard.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery.dashboard.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:23	4977/4977	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery.todo.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery.todo.js	(from http://coderthemes.com/velonic_3.0/admin/index.html)
01:27:23	6102/6102	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/rickshaw.min.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/rickshaw.min.css	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:23	57228/57228	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/vendor/d3.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/vendor/d3.min.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:24	17514/17514	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/vendor/d3.layout.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/vendor/d3.layout.min.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:24	105959/105959	---M--	200	added ('OK')	image/jpeg	etag:%2259bf7cc5-19de7%22	http://coderthemes.com/velonic_3.0/admin/img/album/img-1.jpg	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/img/album/img-1.jpg	(from http://coderthemes.com/velonic_3.0/admin/css/style.css)
01:27:25	76322/76322	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/rickshaw.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/rickshaw-chart/rickshaw.min.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:25	119052/119052	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/flot-chart/jquery.flot.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/flot-chart/jquery.flot.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:26	3930/3930	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/flot-chart/jquery.flot.tooltip.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/flot-chart/jquery.flot.tooltip.min.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:26	2504/2504	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/flot-chart/jquery.flot.resize.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/flot-chart/jquery.flot.resize.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:27	4086/4086	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery.dashboard2.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery.dashboard2.js	(from http://coderthemes.com/velonic_3.0/admin/dashboard2.html)
01:27:27	18107/18107	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/modal-effect/css/component.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/modal-effect/css/component.css	(from http://coderthemes.com/velonic_3.0/admin/modals.html)
01:27:27	1835/1835	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/modal-effect/js/classie.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/modal-effect/js/classie.js	(from http://coderthemes.com/velonic_3.0/admin/modals.html)
01:27:27	1361/1361	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/modal-effect/js/modalEffects.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/modal-effect/js/modalEffects.js	(from http://coderthemes.com/velonic_3.0/admin/modals.html)
01:27:28	1118/1118	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/notifications/notification.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/notifications/notification.css	(from http://coderthemes.com/velonic_3.0/admin/notification.html)
01:27:28	13510/13510	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/notifications/notify.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/notifications/notify.min.js	(from http://coderthemes.com/velonic_3.0/admin/notification.html)
01:27:28	1483/1483	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/notifications/notify-metro.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/notifications/notify-metro.js	(from http://coderthemes.com/velonic_3.0/admin/notification.html)
01:27:28	3746/3746	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/notifications/notifications.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/notifications/notifications.js	(from http://coderthemes.com/velonic_3.0/admin/notification.html)
01:27:29	1390/1390	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/owl-carousel/owl.carousel.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/owl-carousel/owl.carousel.css	(from http://coderthemes.com/velonic_3.0/admin/widgets.html)
01:27:29	8097/8097	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/skycons.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/skycons.min.js	(from http://coderthemes.com/velonic_3.0/admin/widgets.html)
01:27:29	24755/24755	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/jquery-knob/jquery.knob.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/jquery-knob/jquery.knob.js	(from http://coderthemes.com/velonic_3.0/admin/widgets.html)
01:27:30	52796/52796	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/owl-carousel/owl.carousel.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/owl-carousel/owl.carousel.js	(from http://coderthemes.com/velonic_3.0/admin/widgets.html)
01:27:30	4218/4218	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/nestable/jquery.nestable.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/nestable/jquery.nestable.css	(from http://coderthemes.com/velonic_3.0/admin/nestable-list.html)
01:27:30	17965/17965	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/nestable/jquery.nestable.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/nestable/jquery.nestable.js	(from http://coderthemes.com/velonic_3.0/admin/nestable-list.html)
01:27:30	1704/1704	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/nestable/nestable.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/nestable/nestable.js	(from http://coderthemes.com/velonic_3.0/admin/nestable-list.html)
01:27:31	22515/22515	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/fullcalendar/fullcalendar.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/fullcalendar/fullcalendar.css	(from http://coderthemes.com/velonic_3.0/admin/calendar.html)
01:27:32	228147/228147	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/js/jquery-ui-1.10.1.custom.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/js/jquery-ui-1.10.1.custom.min.js	(from http://coderthemes.com/velonic_3.0/admin/calendar.html)
01:27:33	34737/34737	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/fullcalendar/moment.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/fullcalendar/moment.min.js	(from http://coderthemes.com/velonic_3.0/admin/calendar.html)
01:27:33	74039/74039	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/fullcalendar/fullcalendar.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/fullcalendar/fullcalendar.min.js	(from http://coderthemes.com/velonic_3.0/admin/calendar.html)
01:27:33	6387/6387	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/fullcalendar/calendar-init.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/fullcalendar/calendar-init.js	(from http://coderthemes.com/velonic_3.0/admin/calendar.html)
01:27:33	21584/21584	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/jquery.validate/jquery.validate.min.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/jquery.validate/jquery.validate.min.js	(from http://coderthemes.com/velonic_3.0/admin/form-validation.html)
01:27:34	3562/3562	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/jquery.validate/form-validation-init.js	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/jquery.validate/form-validation-init.js	(from http://coderthemes.com/velonic_3.0/admin/form-validation.html)
01:27:34	1132/1132	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/tagsinput/jquery.tagsinput.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/tagsinput/jquery.tagsinput.css	(from http://coderthemes.com/velonic_3.0/admin/form-advanced.html)
01:27:34	5298/5298	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/toggles/toggles.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/toggles/toggles.css	(from http://coderthemes.com/velonic_3.0/admin/form-advanced.html)
01:27:34	2410/2410	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/timepicker/bootstrap-timepicker.min.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/timepicker/bootstrap-timepicker.min.css	(from http://coderthemes.com/velonic_3.0/admin/form-advanced.html)
01:27:34	15616/15616	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/timepicker/bootstrap-datepicker.min.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/timepicker/bootstrap-datepicker.min.css	(from http://coderthemes.com/velonic_3.0/admin/form-advanced.html)
01:27:35	2310/2310	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/colorpicker/colorpicker.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/colorpicker/colorpicker.css	(from http://coderthemes.com/velonic_3.0/admin/form-advanced.html)
01:27:35	2252/2252	---MCZ	200	added ('OK')	text/css	date:Mon,%2018%20Sep%202017%2007:59:01%20GMT	http://coderthemes.com/velonic_3.0/admin/assets/jquery-multi-select/multi-select.css	C:/Users/GHR/Desktop/vishh/temp8/temp8/coderthemes.com/velonic_3.0/admin/assets/jquery-multi-select/multi-select.css	(from http://coderthemes.com/velonic_3.0/admin/form-advanced.html)
